employee_id,first_name,last_name,gender,birth_date,hire_date,exit_date,attrition_flag,manager_id,role_id,is_ghost_manager_flag,invalid_exit_date_flag,missing_exit_date_flag,active_with_exit_date_flag,age_years,tenure_years
4178,Mohamed,Bishara,Male,2000-08-22,2022-04-05,,No,1983,67,False,False,False,False,25.4,3.7
4179,Mai,Salem,Female,1990-02-08,2022-05-16,,No,2503,70,False,False,False,False,35.9,3.6
4180,Sherif,Tawfik,Male,1993-03-25,2023-12-06,,No,12037,3,False,False,False,False,32.8,2.1
4181,Mostafa,Yousef,Male,1996-08-29,2019-11-11,,No,11574,14,False,False,False,False,29.3,6.1
4182,Sherif,Salem,Male,1998-06-23,2023-01-10,,No,14342,2,False,False,False,False,27.5,3.0
4183,Nour,Shaker,Female,1976-08-30,2021-08-13,,No,14976,31,False,False,False,False,49.3,4.4
4184,Magdy,Sabry,Male,2000-03-22,2020-09-28,,No,4398,12,False,False,False,False,25.8,5.3
4185,Adel,Shalaby,Male,2002-06-02,2019-01-27,,No,4998,2,False,False,False,False,23.6,6.9
4186,Mostafa,Nawara,Male,1984-06-09,2024-06-27,,No,3758,5,False,False,False,False,41.6,1.5
4187,Ayman,Saber,Male,1983-11-02,2019-11-20,,No,6713,29,False,False,False,False,42.2,6.1
4188,Reem,Nawara,Female,1994-08-29,2024-02-10,,No,14849,48,False,False,False,False,31.3,1.9
4189,Omar,Khamis,Male,1996-09-03,2019-02-10,,No,13252,59,False,False,False,False,29.3,6.9
4190,Mariam,Ayoub,Female,2002-05-16,2020-04-28,2024-07-18,Yes,10375,68,False,False,False,False,23.6,4.2
4191,Yasmin,Osman,Female,1998-02-02,2022-03-22,2024-02-05,Yes,13617,35,False,False,False,False,27.9,1.9
4192,Hazem,Ayoub,Male,1986-07-24,2019-05-19,2022-08-24,Yes,2982,6,False,False,False,False,39.4,3.3
4193,Salma,Saber,Female,1977-10-18,2023-09-21,,No,4715,75,False,False,False,False,48.2,2.3
4194,Nour,Nassar,Female,1984-10-15,2019-09-13,,No,8785,62,False,False,False,False,41.2,6.3
4195,Mahmoud,Desouki,Male,1986-01-29,2023-07-20,,No,12160,40,False,False,False,False,39.9,2.5
4196,Ziad,Sharaf,Male,2001-11-01,2022-03-22,,No,10407,68,False,False,False,False,24.2,3.8
4197,Rania,Fekry,Female,1998-11-15,2022-11-11,2024-07-29,Yes,4526,36,False,False,False,False,27.1,1.7
4198,Ghada,Gabr,Female,1999-05-24,2023-08-22,,No,1608,23,False,False,False,False,26.6,2.4
4199,Ghada,Selim,Female,1987-05-26,2020-04-21,,No,3051,73,False,False,False,False,38.6,5.7
4200,Rania,Salem,Female,1992-07-31,2021-05-16,,No,10358,26,False,False,False,False,33.4,4.6
4201,Hala,Roushdy,Female,1998-02-14,2022-07-21,,No,10157,24,False,False,False,False,27.9,3.4
4202,Ola Ghada,Attia,Female,1993-11-21,2019-04-02,,No,4168,47,False,False,False,False,32.1,6.8
4203,Laila,Selim,Female,1978-08-30,2019-07-16,,No,13376,31,False,False,False,False,47.3,6.5
4204,Faris,Khamis,Male,2002-10-26,2021-10-18,,No,13905,68,False,False,False,False,23.2,4.2
4205,Ayman,Salem,Male,1983-09-16,2024-01-08,,No,14477,6,False,False,False,False,42.3,2.0
4206,Adel,Abdalla,Male,1982-11-19,2022-04-30,,No,11635,61,False,False,False,False,43.1,3.7
4207,Omar,Yousef,Male,2000-11-11,2023-06-29,,No,11037,46,False,False,False,False,25.1,2.5
4208,Hosam,Soliman,Male,2002-09-26,2020-05-25,,No,5043,68,False,False,False,False,23.3,5.6
4209,Essam,Abdel-Rahman,Male,1976-05-01,2020-04-02,,No,13209,77,False,False,False,False,49.7,5.7
4210,Wael,Khalil,Male,1991-10-22,2021-08-21,,No,3072,62,False,False,False,False,34.2,4.4
4211,Bassem,Khamis,Male,1991-05-12,2024-01-06,,No,288,3,False,False,False,False,34.6,2.0
4212,Hend,Yousef,Female,1994-08-05,2020-05-18,,No,5977,37,False,False,False,False,31.4,5.6
4213,Walid,Mostafa,Male,1975-11-01,2022-10-06,,No,5773,9,False,False,False,False,50.2,3.2
4214,Ali,Ezzat,Male,1975-02-07,2023-11-25,,No,613,64,False,False,False,False,50.9,2.1
4215,Aya,Elwy,Female,1998-11-12,2019-04-23,,No,10337,68,False,False,False,False,27.1,6.7
4216,Hend,Khamis,Female,1994-09-17,2022-05-04,2023-04-08,Yes,4847,25,False,False,False,False,31.3,0.9
4217,Yasmin,Barakat,Female,1994-09-27,2019-02-19,,No,6930,37,False,False,False,False,31.3,6.9
4218,Hassan,Badawy,Male,1999-08-06,2023-04-17,,No,6324,45,False,False,False,False,26.4,2.7
4219,Nour,Barakat,Female,1995-06-12,2023-08-30,,No,9663,70,False,False,False,False,30.6,2.3
4220,Samy,Hendy,Male,1993-02-25,2023-06-25,,No,6064,48,False,False,False,False,32.8,2.5
4221,Nadia,Mandour,Female,1986-07-28,2024-06-03,,No,5684,38,False,False,False,False,39.4,1.6
4222,Doaa,Nagi,Female,1997-09-06,2020-12-24,,No,11137,47,False,False,False,False,28.3,5.0
4223,Doaa,Zaki,Female,1979-04-13,2020-11-15,,No,9566,42,False,False,False,False,46.7,5.1
4224,Tarek,Hegazy,Male,1987-11-17,2019-03-12,,No,11847,38,False,False,False,False,38.1,6.8
4225,Naglaa,Attia,Female,1998-02-13,2022-07-31,,No,13027,3,False,False,False,False,27.9,3.4
4226,Tamer,Saber,Male,1999-01-31,2021-07-27,,No,13132,46,False,False,False,False,26.9,4.4
4227,Ola,Hilal,Female,1998-02-15,2022-12-29,,No,9718,14,False,False,False,False,27.9,3.0
4228,Mahmoud,Hafez,Male,2002-12-17,2021-12-01,,No,10865,68,False,False,False,False,23.0,4.1
4229,Faris,Badawy,Male,1993-11-20,2024-06-23,,No,4715,69,False,False,False,False,32.1,1.5
4230,Ola,Farid,Female,1995-05-24,2020-06-23,,No,12099,26,False,False,False,False,30.6,5.5
4231,Lobna,Saad,Female,2000-07-09,2021-02-02,,No,3928,46,False,False,False,False,25.5,4.9
4232,Ramzy,Shaker,Male,1978-05-31,2020-12-26,,No,12101,8,False,False,False,False,47.6,5.0
4233,Faris,Hafez,Male,1999-09-14,2020-05-24,,No,3300,34,False,False,False,False,26.3,5.6
4234,Manar,Radwan,Female,1998-10-28,2019-02-03,2025-09-11,Yes,7855,68,False,False,False,False,27.2,6.6
4235,Doaa,Nasr,Female,2002-06-08,2020-03-14,,No,14507,56,False,False,False,False,23.6,5.8
4236,Samir,Fouad,Male,1984-03-30,2019-07-23,,No,10890,17,False,False,False,False,41.8,6.4
4237,Youssef,Fekry,Male,1994-08-30,2019-08-09,,No,2806,37,False,False,False,False,31.3,6.4
4238,Salma,El-Sayed,Female,1998-10-22,2020-06-21,2023-06-11,Yes,14274,24,False,False,False,False,27.2,3.0
4239,Tamer,Rizk,Male,2001-09-09,2019-04-29,,No,4314,56,False,False,False,False,24.3,6.7
4240,Emad,Zaki,Male,2001-04-15,2024-02-24,,No,5831,24,False,False,False,False,24.7,1.9
4241,Ramzy,Hafez,Male,1977-08-28,2021-12-01,,No,10735,52,False,False,False,False,48.3,4.1
4242,Heba,Abdalla,Female,1992-04-08,2023-06-23,,No,11449,48,False,False,False,False,33.7,2.5
4243,Asmaa,Assal,Female,1988-07-04,2019-06-12,,No,2120,73,False,False,False,False,37.5,6.6
4244,Noha,Ghoneim,Female,2000-10-04,2022-11-17,,No,14681,24,False,False,False,False,25.2,3.1
4245,Walid,Elwy,Male,2000-04-26,2023-03-26,,No,6623,57,False,False,False,False,25.7,2.8
4246,Ziad,Khamis,Male,2001-05-25,2023-06-24,,No,11401,35,False,False,False,False,24.6,2.5
4247,Manar,Tantawy,Female,1998-04-25,2019-01-09,,No,14931,34,False,False,False,False,27.7,7.0
4248,Ghada,Nassar,Female,2000-02-22,2023-03-03,,No,7272,12,False,False,False,False,25.9,2.8
4249,Youssef,Sabry,Male,1997-05-24,2021-01-25,,No,6131,37,False,False,False,False,28.6,4.9
4250,Eman,Badawy,Female,1997-01-20,2019-12-06,,No,15010,47,True,False,False,False,28.9,6.1
4251,Ahmed,Rizk,Male,1979-07-07,2021-06-02,,No,4536,75,False,False,False,False,46.5,4.6
4252,Amr,Barakat,Male,1987-06-22,2021-12-15,,No,5779,7,False,False,False,False,38.5,4.0
4253,Sara,Diab,Female,2002-06-26,2020-02-01,,No,13968,45,False,False,False,False,23.5,5.9
4254,Hazem,Saad,Female,2001-02-03,2023-07-18,,No,3725,34,False,False,False,False,24.9,2.5
4255,Noha,Ramadan,Female,1976-10-17,2023-06-25,,No,3051,75,False,False,False,False,49.2,2.5
4256,Dalia,Elnaggar,Female,1984-02-23,2023-01-23,,No,5068,27,False,False,False,False,41.9,2.9
4257,Magdy,Soliman,Male,1998-03-27,2020-04-08,,No,11337,1,False,False,False,False,27.8,5.7
4258,Samy,Zaki,Male,1979-04-07,2022-10-22,2024-10-10,Yes,12508,8,False,False,False,False,46.7,2.0
4259,Wael,Ibrahim,Male,1984-10-15,2022-10-03,,No,4400,38,False,False,False,False,41.2,3.2
4260,Mai,Moustafa,Female,1998-10-11,2023-06-02,2024-12-24,Yes,8492,47,False,False,False,False,27.2,1.6
4261,Ibrahim,Badawy,Male,1984-01-08,2023-06-26,,No,10357,8,False,False,False,False,42.0,2.5
4262,Asmaa,Hendy,Female,1999-09-15,2023-01-27,,No,1076,45,False,False,False,False,26.3,2.9
4263,Hany,Bishara,Male,1990-07-05,2020-03-27,,No,113,36,False,False,False,False,35.5,5.8
4264,Aya,Hilal,Female,2002-10-23,2023-10-17,,No,4685,24,False,False,False,False,23.2,2.2
4265,Sherin,Farid,Female,1984-08-06,2019-11-17,2023-03-01,Yes,8492,51,False,False,False,False,41.4,3.3
4266,Fatma,Sharaf,Female,1982-06-07,2021-10-25,,No,11621,27,False,False,False,False,43.6,4.2
4267,Amira,Salem,Female,1994-05-02,2021-07-17,,No,529,26,False,False,False,False,31.7,4.5
4268,Magdy,Borhan,Male,1998-02-14,2020-02-10,2025-03-12,Yes,5551,2,False,False,False,False,27.9,5.1
4269,Nader,Zohair,Male,1998-09-14,2024-04-22,,No,3650,1,False,False,False,False,27.3,1.7
4270,Shereen,Hendy,Female,1998-04-22,2021-07-20,,No,7574,67,False,False,False,False,27.7,4.5
4271,Manar,Moustafa,Female,2001-07-08,2022-04-04,2023-01-04,Yes,1211,57,False,False,False,False,24.5,0.8
4272,Fatma,Abboud,Female,1977-10-08,2022-05-31,,No,6898,53,False,False,False,False,48.2,3.6
4273,Tamer,Nagi,Male,1989-01-24,2021-04-08,,No,771,6,False,False,False,False,36.9,4.7
4274,Mohamed,Ghoneim,Male,2002-04-04,2023-07-15,,No,7579,24,False,False,False,False,23.7,2.5
4275,Hassan,Fahmy,Male,1994-06-13,2020-05-09,,No,10266,36,False,False,False,False,31.6,5.6
4276,Mai,Sherif,Female,1989-03-22,2020-11-11,,No,3559,7,False,False,False,False,36.8,5.1
4277,Abeer,Saber,Female,1994-05-11,2024-03-21,,No,7002,26,False,False,False,False,31.6,1.8
4278,Hala,Hilal,Female,2001-05-12,2020-09-07,,No,1809,23,False,False,False,False,24.6,5.3
4279,Hosam,Fekry,Male,1992-10-30,2021-11-24,,No,8422,47,False,False,False,False,33.2,4.1
4280,Karim,Hafez,Male,1990-04-14,2019-04-20,,No,10654,4,False,False,False,False,35.7,6.7
4281,Aya,Ezzat,Female,1992-09-19,2023-04-17,2025-10-11,Yes,6131,38,False,False,False,False,33.3,2.5
4282,Ramy,Hendy,Male,1999-02-18,2023-07-29,,No,5215,68,False,False,False,False,26.9,2.4
4283,Aya,Ezzat,Female,1997-11-21,2023-04-04,,No,9771,3,False,False,False,False,28.1,2.7
4284,Ayman,Nawara,Male,1985-05-04,2019-07-10,,No,13770,42,False,False,False,False,40.7,6.5
4285,Doaa,Gabr,Female,2000-05-16,2021-07-05,,No,5606,24,False,False,False,False,25.6,4.5
4286,Lobna,Ayoub,Female,2002-02-04,2021-04-13,2025-01-18,Yes,1650,23,False,False,False,False,23.9,3.8
4287,Mariam,Hamdy,Female,1976-03-22,2021-09-10,,No,5720,63,False,False,False,False,49.8,4.3
4288,Sherif,Arafa,Male,1982-01-06,2023-11-30,,No,8284,71,False,False,False,False,44.0,2.1
4289,Amr,Metwally,Male,1999-12-14,2020-03-15,,No,10888,68,False,False,False,False,26.1,5.8
4290,Shereen,Gamal,Female,1995-02-05,2020-03-19,,No,3746,58,False,False,False,False,30.9,5.8
4291,Khaled,Zohair,Male,1983-01-18,2023-01-20,,No,7364,53,False,False,False,False,43.0,2.9
4292,Doaa,Borhan,Female,1978-09-11,2024-06-09,,No,11163,20,False,False,False,False,47.3,1.6
4293,Samir,Metwally,Male,2001-09-21,2019-07-09,,No,14071,57,False,False,False,False,24.3,6.5
4294,Karim,Amer,Male,1990-11-15,2019-09-12,,No,1459,29,False,False,False,False,35.1,6.3
4295,Ashraf,Zaki,Male,1994-02-05,2021-01-15,,No,8467,69,False,False,False,False,31.9,5.0
4296,Ghada,Elwy,Female,1983-05-29,2019-08-31,,No,6585,49,False,False,False,False,42.6,6.3
4297,Mai,Abdalla,Female,2001-04-18,2022-02-15,2024-01-09,Yes,8471,57,False,False,False,False,24.7,1.9
4298,Wael,Abdalla,Male,1999-03-04,2023-08-06,2025-02-20,Yes,5280,45,False,False,False,False,26.8,1.5
4299,Ahmed,Badawy,Male,1997-06-07,2024-06-24,,No,4032,48,False,False,False,False,28.6,1.5
4300,Fatma,Hamdy,Female,1984-08-30,2020-05-28,,No,610,60,False,False,False,False,41.3,5.6
4301,Youssef,Elnaggar,Male,2000-03-25,2024-05-07,,No,464,57,False,False,False,False,25.8,1.7
4302,Reem,Yousef,Female,1997-04-10,2019-04-23,,No,5025,59,False,False,False,False,28.7,6.7
4303,Nader,Salem,Male,2001-09-27,2019-06-14,,No,9355,24,False,False,False,False,24.3,6.6
4304,Mahmoud,Farid,Male,1972-10-03,2019-06-01,,No,5920,76,False,False,False,False,53.2,6.6
4305,Ziad,Mandour,Male,1999-06-01,2024-06-05,2025-10-01,Yes,7921,35,False,False,False,False,26.6,1.3
4306,Omar,Mostafa,Male,1991-08-05,2020-04-18,,No,3001,72,False,False,False,False,34.4,5.7
4307,Emad,Mostafa,Male,1999-01-31,2021-12-23,,No,1153,1,False,False,False,False,26.9,4.0
4308,Mahmoud,Mandour,Male,2000-09-06,2019-09-19,,No,13209,67,False,False,False,False,25.3,6.3
4309,Nour,Moustafa,Female,1987-12-08,2019-09-13,,No,14219,16,False,False,False,False,38.1,6.3
4310,Magdy,Selim,Male,1986-08-18,2023-10-20,,No,13407,40,False,False,False,False,39.4,2.2
4311,Ali,Abboud,Male,1968-10-21,2023-05-01,,No,2102,32,False,False,False,False,57.2,2.7
4312,Mohamed,Shahin,Male,1990-12-01,2021-12-13,,No,5875,47,False,False,False,False,35.1,4.1
4313,Ibrahim,Tawfik,Male,1975-02-26,2022-07-13,,No,9609,65,False,False,False,False,50.8,3.5
4314,Mai,Ramadan,Female,1970-12-08,2023-04-15,,No,11813,65,False,False,False,False,55.1,2.7
4315,Karim,Nasr,Male,1985-07-21,2024-02-13,2025-02-11,Yes,930,7,False,False,False,False,40.4,1.0
4316,Ola,Desouki,Female,1992-09-25,2019-10-29,,No,11023,59,False,False,False,False,33.3,6.2
4317,Sherif,Morsi,Male,1983-07-28,2023-06-03,,No,2010,16,False,False,False,False,42.4,2.6
4318,Sameh,Gamal,Male,1998-12-25,2021-02-18,,No,7157,46,False,False,False,False,27.0,4.9
4319,Bassem,Gouda,Male,1999-10-04,2020-01-14,,No,10735,45,False,False,False,False,26.2,6.0
4320,Noha,Hilal,Female,1992-10-14,2023-06-30,,No,12732,48,False,False,False,False,33.2,2.5
4321,Samy,Desouki,Male,1991-10-13,2024-06-13,,No,12019,61,False,False,False,False,34.2,1.6
4322,Sherif Wael,Ghoneim,Male,1998-02-19,2022-05-24,,No,4865,1,False,False,False,False,27.9,3.6
4323,Naglaa,Tawfik,Female,1993-09-29,2020-10-11,,No,11111,58,False,False,False,False,32.3,5.2
4324,Mahmoud,Metwally,Male,1991-11-15,2023-05-17,,No,2908,59,False,False,False,False,34.1,2.6
4325,Mahmoud,Gouda,Male,1996-06-21,2019-07-20,,No,14262,36,False,False,False,False,29.5,6.5
4326,Ayman,Metwally,Male,2000-08-16,2019-12-11,,No,613,57,False,False,False,False,25.4,6.1
4327,Sameh,Abdalla,Male,1992-06-05,2019-10-26,,No,12619,3,False,False,False,False,33.6,6.2
4328,Dalia,Mansour,Female,1999-10-17,2020-12-06,,No,3674,13,False,False,False,False,26.2,5.1
4329,Ramzy,Assal,Male,1990-02-03,2021-07-21,,No,3733,60,False,False,False,False,35.9,4.4
4330,Essam,Bayoumi,Male,1993-07-17,2023-04-13,,No,14203,70,False,False,False,False,32.5,2.7
4331,Khaled,Ragab,Male,1999-07-06,2022-10-29,,No,14385,23,False,False,False,False,26.5,3.2
4332,Hany,Abdalla,Male,2000-07-22,2019-01-25,,No,9893,2,False,False,False,False,25.4,6.9
4333,Doaa,Abdalla,Female,1987-03-12,2023-11-03,2025-08-25,Yes,2086,18,False,False,False,False,38.8,1.8
4334,Hala,Attia,Female,1998-03-04,2023-06-20,,No,9577,34,False,False,False,False,27.8,2.5
4335,Essam,Soliman,Male,1995-09-13,2022-12-03,,No,3650,3,False,False,False,False,30.3,3.1
4336,Eman,Mandour,Female,1995-03-26,2020-04-02,,No,7411,14,False,False,False,False,30.8,5.7
4337,Hassan,Roushdy,Male,1980-11-06,2021-12-10,,No,5149,75,False,False,False,False,45.2,4.1
4338,Sherif,Nasr,Male,2002-04-11,2024-02-27,,No,3458,12,False,False,False,False,23.7,1.8
4339,Fatma,Roushdy,Female,1990-09-20,2022-06-17,,No,3305,26,False,False,False,False,35.3,3.5
4340,Mostafa,Elnaggar,Male,1984-04-21,2022-10-11,,No,5347,41,False,False,False,False,41.7,3.2
4341,Essam,Fekry,Male,1998-07-19,2023-12-24,,No,2519,4,False,False,False,False,27.5,2.0
4342,Mariam,Tantawy,Female,1983-01-10,2022-11-02,,No,5723,18,False,False,False,False,43.0,3.2
4343,Omar,Zaki,Male,2001-06-20,2020-09-13,,No,7522,57,False,False,False,False,24.5,5.3
4344,Laila,Yousef,Female,1991-12-10,2020-03-01,,No,13076,58,False,False,False,False,34.1,5.8
4345,Fatma,Saber,Female,1999-05-08,2020-10-21,2024-05-14,Yes,12844,56,False,False,False,False,26.7,3.6
4346,Sherif,Mansour,Male,1999-01-25,2022-10-03,2025-05-10,Yes,3650,1,False,False,False,False,26.9,2.6
4347,Ayman,Ismail,Male,1985-09-17,2023-07-11,,No,9219,29,False,False,False,False,40.3,2.5
4348,Khaled,Mandour,Male,1996-10-18,2019-08-18,,No,12775,15,False,False,False,False,29.2,6.4
4349,Dina,Nasr,Female,1998-10-19,2021-05-23,,No,1514,69,False,False,False,False,27.2,4.6
4350,Ramy,El-Sayed,Male,1990-01-06,2020-06-04,,No,8102,48,False,False,False,False,36.0,5.6
4351,Mai,Metwally,Female,2000-03-11,2020-06-24,,No,1035,24,False,False,False,False,25.8,5.5
4352,Dalia,Nassar,Female,1998-03-28,2020-11-09,2020-10-23,Yes,954,47,False,True,False,False,27.8,-0.0
4353,Heba,Bayoumi,Female,1998-10-20,2022-04-03,,No,7157,45,False,False,False,False,27.2,3.7
4354,Fatma,Fekry,Female,1976-01-28,2019-09-01,,No,4712,42,False,False,False,False,49.9,6.3
4355,Youssef,Tantawy,Male,2001-12-15,2021-05-01,,No,4514,24,False,False,False,False,24.0,4.7
4356,Ibrahim,Gabr,Male,1989-12-11,2020-11-09,,No,1100,7,False,False,False,False,36.1,5.1
4357,Mariam,Mostafa,Female,2001-02-05,2024-03-30,2025-01-27,Yes,14976,23,False,False,False,False,24.9,0.8
4358,Ziad,Gamal,Male,2001-07-26,2020-09-14,,No,372,1,False,False,False,False,24.4,5.3
4359,Nour,Sharaf,Female,1994-07-16,2019-12-24,,No,8636,15,False,False,False,False,31.5,6.0
4360,Abeer,Fawzy,Female,1982-12-23,2019-08-26,,No,7223,28,False,False,False,False,43.0,6.4
4361,Bassem,Aziz,Male,1991-05-13,2020-01-07,,No,13109,28,False,False,False,False,34.6,6.0
4362,Samy,Morsi,Male,1992-06-24,2019-06-18,,No,8848,37,False,False,False,False,33.5,6.5
4363,Karim,Abdel-Rahman,Male,2000-01-05,2023-07-02,,No,5180,35,False,False,False,False,26.0,2.5
4364,Shereen,Ibrahim,Female,1979-11-04,2019-05-19,,No,13569,53,False,False,False,False,46.2,6.6
4365,Mostafa,Morsi,Male,1985-01-05,2020-03-26,2025-08-11,Yes,1339,74,False,False,False,False,41.0,5.4
4366,Hala,Arafa,Female,1970-01-11,2019-04-03,,No,4183,33,False,False,False,False,56.0,6.7
4367,Nevine,Ezzat,Female,1987-07-25,2022-05-12,,No,4474,29,False,False,False,False,38.4,3.6
4368,Yasmin,Saber,Female,1976-12-10,2022-01-27,,No,11086,55,False,False,False,False,49.1,3.9
4369,Sherin,Assal,Female,1998-10-20,2021-06-24,2023-12-01,Yes,7864,13,False,False,False,False,27.2,2.4
4370,Youssef,Nagi,Male,1998-01-02,2022-01-30,2025-11-20,Yes,12748,67,False,False,False,False,28.0,3.8
4371,Hosam,Makhlouf,Male,1978-08-21,2019-03-21,2020-02-19,Yes,650,54,False,False,False,False,47.4,0.9
4372,Tarek,Sabry,Male,1984-04-20,2020-02-17,,No,11352,72,False,False,False,False,41.7,5.9
4373,Nader,Hassan,Male,1987-10-07,2020-02-05,,No,12499,39,False,False,False,False,38.2,5.9
4374,Ali,Yousef,Male,1997-02-16,2022-03-29,,No,3085,25,False,False,False,False,28.9,3.8
4375,Ahmed,Wahba,Male,1991-03-10,2023-02-25,,No,11832,48,False,False,False,False,34.8,2.9
4376,Samir,Makhlouf,Male,1991-06-26,2022-05-02,2025-01-23,Yes,86,5,False,False,False,False,34.5,2.7
4377,Adel,Abdalla,Male,1998-10-13,2023-10-20,,No,1873,14,False,False,False,False,27.2,2.2
4378,Ramzy,Elnaggar,Male,2001-10-17,2020-12-23,,No,4,67,False,False,False,False,24.2,5.0
4379,Hend,Abdalla,Female,1998-08-03,2022-01-23,,No,13404,67,False,False,False,False,27.4,3.9
4380,Magdy,Abdalla,Male,1982-07-29,2022-12-28,2025-05-11,Yes,6622,72,False,False,False,False,43.4,2.4
4381,Nadia,Wahba,Female,2001-06-14,2022-04-07,,No,11891,46,False,False,False,False,24.6,3.7
4382,Ramy,Amer,Male,1982-09-02,2024-01-19,2025-05-24,Yes,8904,52,False,False,False,False,43.3,1.3
4383,Ramy,Amer,Male,1992-10-19,2019-03-30,,No,14109,62,False,False,False,False,33.2,6.8
4384,Tarek,Nasr,Male,1997-03-07,2023-04-29,,No,13753,37,False,False,False,False,28.8,2.7
4385,Manar,Khamis,Female,1998-08-12,2022-11-12,,No,9439,24,False,False,False,False,27.4,3.1
4386,Wael,Selim,Male,2001-08-28,2024-02-27,,No,11810,35,False,False,False,False,24.3,1.8
4387,Adel,Khattab,Male,2000-08-04,2023-07-22,,No,11575,45,False,False,False,False,25.4,2.4
4388,Hazem,Arafa,Male,1985-07-11,2021-07-11,,No,940,50,False,False,False,False,40.5,4.5
4389,Ramzy,Gabr,Male,1990-12-11,2022-02-04,,No,8739,51,False,False,False,False,35.1,3.9
4390,Hany,Sharaf,Male,1995-06-26,2023-09-19,,No,2959,3,False,False,False,False,30.5,2.3
4391,Youssef,Assal,Male,2000-03-05,2019-07-12,,No,6648,57,False,False,False,False,25.8,6.5
4392,Mai,Mansour,Female,1987-12-30,2020-03-22,,No,3946,60,False,False,False,False,38.0,5.8
4393,Yasmin,Aziz,Female,1990-02-25,2020-04-28,,No,12383,37,False,False,False,False,35.8,5.7
4394,Adel,Yousef,Male,1993-09-26,2022-10-28,,No,2216,14,False,False,False,False,32.3,3.2
4395,Mona,Mostafa,Female,2001-10-31,2023-06-29,,No,10055,68,False,False,False,False,24.2,2.5
4396,Nadia,Elwy,Female,2001-12-26,2020-11-08,,No,9758,34,False,False,False,False,24.0,5.1
4397,Khaled,Moustafa,Male,1998-04-20,2020-01-21,2022-03-19,Yes,13320,67,False,False,False,False,27.7,2.2
4398,Shereen,Bayoumi,Female,1972-10-02,2023-06-11,,No,9954,21,False,False,False,False,53.2,2.6
4399,Nadia,Khamis,Female,1999-12-07,2022-11-24,,No,4534,45,False,False,False,False,26.1,3.1
4400,Salma,Zaki,Female,1969-04-10,2021-08-21,,No,5954,44,False,False,False,False,56.7,4.4
4401,Noha,Moustafa,Female,2002-06-12,2021-01-08,,No,3667,23,False,False,False,False,23.6,5.0
4402,Sahar,Kamel,Female,1998-08-09,2022-02-02,,No,3109,46,False,False,False,False,27.4,3.9
4403,Omar,Osman,Male,2002-02-08,2023-03-28,,No,940,46,False,False,False,False,23.9,2.8
4404,Samir,Gabr,Female,1998-07-31,2024-01-30,,No,4536,68,False,False,False,False,27.4,1.9
4405,Dalia,Fouad,Female,2001-07-18,2019-02-24,,No,10621,12,False,False,False,False,24.5,6.9
4406,Doaa,Selim,Female,1992-11-17,2021-01-29,,No,9952,26,False,False,False,False,33.1,4.9
4407,Adel,Salem,Male,2000-04-15,2020-03-10,,No,1035,23,False,False,False,False,25.7,5.8
4408,Naglaa,Bayoumi,Female,1996-10-17,2023-07-01,,No,5609,59,False,False,False,False,29.2,2.5
